alucinor|a_lu_cinor, a_lu_cina_ri_, a_lu_cina_tus sum : v1 dep
alumnus|alumnus, alumni_ : m
alumnus|alumnus, alumna, alumnum : a
aluta|alu_ta, alu_tae : f
alveus|alveus, alvei_ : m
alvus|alvus, alvi_ : f
amabilis|ama_bilis, ama_bile : a
amabiliter|ama_biliter : adv
amando|a_mando_, a_manda_re, a_manda_vi_, a_manda_tum : v1
amans|ama_ns, amantis : m/f
amanter|amanter : adv
amaracum|ama_racum, ama_raci_ : n
amaracus|ama_racus, ama_raci_ : m/f
amaritudo|ama_ritu_do_, ama_ritu_dinis : f
amarus|ama_rus, ama_ra, ama_rum : a
amator|ama_tor, ama_to_ris : m
amatorius|ama_to_rius, ama_to_ria, ama_to_rium : a
amatrix|ama_trix, ama_tri_cis : f
ambages|amba_ge_s, amba_gis : f
ambedo|ambedo_, ambe_sse, ambe_di_, ambe_sum : v3
ambigo|ambigo_, ambigere : v3
ambiguitas|ambiguita_s, ambiguita_tis : f
ambiguus|ambiguus, ambigua, ambiguum : a
ambio|ambio_, ambi_re, ambi_vi_/ambii_, ambi_tum : v4
ambitio|ambitio_, ambitio_nis : f
ambitiosus|ambitio_sus, ambitio_sa, ambitio_sum : a
ambitus|ambitus, ambitu_s : m
ambo|ambo_, ambae, ambo_ : a
ambrosia|ambrosia, ambrosiae : f
ambrosius|ambrosius, ambrosia, ambrosium : a
ambulatio|ambula_tio_, ambula_tio_nis : f
ambulatiuncula|ambula_tiuncula, ambula_tiunculae : f
ambulo|ambulo_, ambula_re, ambula_vi_, ambula_tum : v1
amburo|ambu_ro_, ambu_rere, ambussi_, ambustum : v3
amens|a_me_ns, a_mentis : a
amentia|a_mentia, a_mentiae : f
ames|ames, amitis : m
amethystus|amethystus, amethysti_ : f
amica|ami_ca, ami_cae : f
amicio|amicio_, amici_re, amicui_/amixi_, amictum : v4
amicitia|ami_citia, ami_citiae : f
amictus|amictus, amictu_s : m
amicula|ami_cula, ami_culae : f
amiculum|amiculum, amiculi_ : n
amiculus|ami_culus, ami_culi_ : m
amicus|ami_cus, ami_ci_ : m
amicus|ami_cus, ami_ca, ami_cum : a
amissio|a_missio_, a_missio_nis : f
amita|amita, amitae : f
amitto|a_mitto_, a_mittere, a_mi_si_, a_missum : v3
amnis|amnis, amnis : m
amo|amo_, ama_re, ama_vi_, ama_tum : v1
amoenitas|amoenita_s, amoenita_tis : f
amoenus|amoenus, amoena, amoenum : a
amolior|a_mo_lior, a_mo_li_ri_, a_mo_li_tus sum : v4 dep
amomum|amo_mum, amo_mi_ : n
amor|amor, amo_ris : m
amoveo|a_moveo_, a_move_re, a_mo_vi_, a_mo_tum : v2
amphisbaena|amphisbaena, amphisbaenae : f
amphitheatrum|amphithea_trum, amphithea_tri_ : n
amphora|amphora, amphorae : f
amplector|amplector, amplecti_, amplexus sum : v3 dep
amplexor|amplexor, amplexa_ri_, amplexa_tus sum : v1 dep
amplexus|amplexus, amplexu_s : m
amplificatio|amplifica_tio_, amplifica_tio_nis : f
amplifico|amplifico_, amplifica_re, amplifica_vi_, amplifica_tum : v1
amplio|amplio_, amplia_re, amplia_vi_, amplia_tum : v1
amplitudo|amplitu_do_, amplitu_dinis : f
amplius|amplius : adv
amplus|amplus, ampla, amplum : a
ampulla|ampulla, ampullae : f
amputatio|amputa_tio_, amputa_tio_nis : f
amputo|amputo_, amputa_re, amputa_vi_, amputa_tum : v1
amygdalum|amygdalum, amygdali_ : n
an|an : conj
anadema|anade_ma, anade_matis : n
anapaestus|anapaestus, anapaesti_ : m
anas|anas, anatis : f
anaticula|anaticula, anaticulae : f
anatocismus|anatocismus, anatocismi_ : m
anceps|anceps, ancipitis : a
ancile|anci_le, anci_lis : n
ancilla|ancilla, ancillae : f
ancillula|ancillula, ancillulae : f
ancora|ancora, ancorae : f
ancorale|ancora_le, ancora_lis : n
andabata|andabata, andabatae : m
androgynus|androgynus, androgyni_ : m
anethum|ane_thum, ane_thi_ : n
anetum|ane_tum, ane_ti_ : n
anfractus|anfra_ctus, anfra_ctu_s : m
angiportum|angiportum, angiporti_ : n
angiportus|angiportus, angiportu_s : m
ango|ango_, angere, anxi_, anctum : v3
angor|angor, ango_ris : m
anguicomus|anguicomus, anguicoma, anguicomum : a
anguifer|anguifer, anguifera, anguiferum : a
anguilla|anguilla, anguillae : f
anguinus|angui_nus, angui_na, angui_num : a
anguis|anguis, anguis : m/f
angulus|angulus, anguli_ : m
angustiae|angustiae, angustia_rum : fpl
angusto|angusto_, angusta_re, angusta_vi_, angusta_tum : v1
angustus|angustus, angusta, angustum : a
anhelitus|anhe_litus, anhe_litu_s : m
anhelo|anhe_lo_, anhe_la_re, anhe_la_vi_, anhe_la_tum : v1
anhelus|anhe_lus, anhe_la, anhe_lum : a
anicula|anicula, aniculae : f
anilis|ani_lis, ani_le : a
anima|anima, animae : f
animadversio|animadversio_, animadversio_nis : f
animadverto|animadverto_, animadvertere, animadverti_, animadversum : v3
animal|animal, anima_lis : n
animalis|anima_lis, anima_le : a
animans|anima_ns, animantis : m/f/n
animans|anima_ns, animantis : a
animo|animo_, anima_re, anima_vi_, anima_tum : v1
animosus|animo_sus, animo_sa, animo_sum : a
animula|animula, animulae : f
animus|animus, animi_ : m
annales|anna_le_s, anna_lium : mpl
annalis|anna_lis, anna_le : a
annato|annato_, annata_re, annata_vi_, annata_tum : v1
anniversarius|anniversa_rius, anniversa_ria, anniversa_rium : a
annona|anno_na, anno_nae : f
annosus|anno_sus, anno_sa, anno_sum : a
annotinus|anno_tinus, anno_tina, anno_tinum : a
annus|annus, anni_ : m
annuus|annuus, annua, annuum : a
anquiro|anqui_ro_, anqui_rere, anqui_si_vi_, anqui_si_tum : v3
ansa|a_nsa, a_nsae : f
anser|a_nser, a_nseris : m/f
ante|ante : adv
ante|ante : prep with acc
antea|antea_ : adv
antecapio|antecapio_, antecapere, antece_pi_, anteceptum : v3
antecedens|antece_de_ns, antece_dentis : a
antecedo|antece_do_, antece_dere, antecessi_, antecessum : v3
antecello|antecello_, antecellere : v3
antecessio|antecessio_, antecessio_nis : f
antecursor|antecursor, antecurso_ris : m
anteeo|anteeo_, antei_re, antei_vi_/anteii_ : v5
antefero|antefero_, anteferre, antetuli_, antela_tum : v5
antegredior|antegredior, antegredi_, antegressus sum : v3 dep
antehac|anteha_c : adv
antelucanus|antelu_ca_nus, antelu_ca_na, antelu_ca_num : a
antemeridianus|antemeri_dia_nus, antemeri_dia_na, antemeri_dia_num : a
antenna|antenna, antennae : f
antepilani|antepi_la_ni_, antepi_la_no_rum : mpl
antepono|antepo_no_, antepo_nere, anteposui_, antepositum : v3
antequam|antequam : conj
antes|ante_s, antium : mpl
antesignanus|antesigna_nus, antesigna_ni_ : m
antesto|antesto_, antesta_re, antestiti_ : v1
antestor|antestor, antesta_ri_, antesta_tus sum : v1 dep
antevenio|antevenio_, anteveni_re, anteve_ni_, anteventum : v4
anteverto|anteverto_, antevertere, anteverti_, anteversum : v3
anticipatio|anticipa_tio_, anticipa_tio_nis : f
anticipo|anticipo_, anticipa_re, anticipa_vi_, anticipa_tum : v1
antiquarius|anti_qua_rius, anti_qua_r(i)i_ : m
antique|anti_que_ : adv
antiquitas|anti_quita_s, anti_quita_tis : f
antiquitus|anti_quitus : adv
antiquo|anti_quo_, anti_qua_re, anti_qua_vi_, anti_qua_tum : v1
antiquus|anti_quus, anti_qua, anti_quum : a
antistes|antistes, antistitis : m/f
antistita|antistita, antistitae : f
antisto|antisto_, antista_re, antistiti_ : v1
antrum|antrum, antri_ : n
anularius|a_nula_rius, a_nula_r(i)i_ : m
anulus|a_nulus, a_nuli_ : m
anus|a_nus, a_ni_ : m
anus|anus, anu_s : f
anxietas|a_nxieta_s, a_nxieta_tis : f
anxius|a_nxius, a_nxia, a_nxium : a
apage|apage : int
aper|aper, apri_ : m
aperio|aperio_, aperi_re, aperui_, apertum : v4
apertus|apertus, aperta, apertum : a
apex|apex, apicis : m
aphractum|aphractum, aphracti_ : n
aphractus|aphractus, aphracti_ : f
apis|apis, apis : f
apiscor|api_scor, api_sci_, aptus sum : v3 dep
apium|apium, ap(i)i_ : n
aplustre|aplustre, aplustris : n
apodyterium|apody_te_rium, apody_te_r(i)i_ : n
apologus|apologus, apologi_ : m
apotheca|apothe_ca, apothe_cae : f
apparatus|appara_tus, appara_tu_s : m
apparatus|appara_tus, appara_ta, appara_tum : a
appareo|appa_reo_, appa_re_re, appa_rui_, appa_ritum : v2
apparitio|appa_ritio_, appa_ritio_nis : f
apparitor|appa_ritor, appa_rito_ris : m
apparo|apparo_, appara_re, appara_vi_, appara_tum : v1
appellatio|appella_tio_, appella_tio_nis : f
appellator|appella_tor, appella_to_ris : m
appellito|appellito_, appellita_re, appellita_vi_, appellita_tum : v1
appello|appello_, appella_re, appella_vi_, appella_tum : v1
appello|appello_, appellere, appuli_, appulsum : v3
appendix|appendix, appendicis : f
appendo|appendo_, appendere, appendi_, appe_nsum : v3
appetens|appete_ns, appetentis : a
appetentia|appetentia, appetentiae : f
appetitio|appeti_tio_, appeti_tio_nis : f
appetitus|appeti_tus, appeti_tu_s : m
appeto|appeto_, appetere, appeti_vi_/appetii_, appeti_tum : v3
appingo|appingo_, appingere : v3
applaudo|applaudo_, applaudere, applausi_, applausum : v3
applicatio|applica_tio_, applica_tio_nis : f
applicatus|applica_tus, applica_ta, applica_tum : a
applico|applico_, applica_re, applica_vi_/applicui_, applica_tum/applicitum : v1
appono|appo_no_, appo_nere, apposui_, appositum : v3
apporto|apporto_, apporta_re, apporta_vi_, apporta_tum : v1
appositus|appositus, apposita, appositum : a
apprehendo|apprehendo_, apprehendere, apprehendi_, apprehe_nsum : v3
approbatio|approba_tio_, approba_tio_nis : f
approbo|approbo_, approba_re, approba_vi_, approba_tum : v1
appropero|appropero_, appropera_re, appropera_vi_, appropera_tum : v1
appropinquatio|appropinqua_tio_, appropinqua_tio_nis : f
appropinquo|appropinquo_, appropinqua_re, appropinqua_vi_, appropinqua_tum : v1
appugno|appugno_, appugna_re, appugna_vi_, appugna_tum : v1
appulsus|appulsus, appulsu_s : m
apricatio|apri_ca_tio_, apri_ca_tio_nis : f
apricor|apri_cor, apri_ca_ri_, apri_ca_tus sum : v1 dep
apricus|apri_cus, apri_ca, apri_cum : a
aprilis|Apri_lis, Apri_lis : m
apte|apte_ : adv
apto|apto_, apta_re, apta_vi_, apta_tum : v1
aptus|aptus, apta, aptum : a
apud|apud : prep with acc
aqua|aqua, aquae : f
aquaeductus|aquaeductus, aquaeductu_s : m
aquarius|aqua_rius, aqua_r(i)i_ : m
aquarius|aqua_rius, aqua_ria, aqua_rium : a
aquaticus|aqua_ticus, aqua_tica, aqua_ticum : a
aquatio|aqua_tio_, aqua_tio_nis : f
aquator|aqua_tor, aqua_to_ris : m
aquila|aquila, aquilae : f
aquilifer|aquilifer, aquiliferi_ : m
aquilo|aquilo_, aquilo_nis : m
aquilonius|aquilo_nius, aquilo_nia, aquilo_nium : a
aquor|aquor, aqua_ri_, aqua_tus sum : v1 dep
aquosus|aquo_sus, aquo_sa, aquo_sum : a
ara|a_ra, a_rae : f
arabarches|arabarche_s, arabarchae : m
aranea|ara_nea, ara_neae : f
araneosus|ara_neo_sus, ara_neo_sa, ara_neo_sum : a
araneus|ara_neus, ara_nei_ : m
aratio|ara_tio_, ara_tio_nis : f
arator|ara_tor, ara_to_ris : m
aratrum|ara_trum, ara_tri_ : n
arbiter|arbiter, arbitri_ : m
arbitratus|arbitra_tus, arbitra_tu_s : m
arbitrium|arbitrium, arbitr(i)i_ : n
arbitror|arbitror, arbitra_ri_, arbitra_tus sum : v1 dep
arbor|arbor, arboris : f
arboreus|arboreus, arborea, arboreum : a
arbustum|arbustum, arbusti_ : n
arbuteus|arbuteus, arbutea, arbuteum : a
arbutum|arbutum, arbuti_ : n
arbutus|arbutus, arbuti_ : f
arca|arca, arcae : f
arcanum|arca_num, arca_ni_ : n
arcanus|arca_nus, arca_na, arca_num : a
arceo|arceo_, arce_re, arcui_ : v2
arcesso|arcesso_, arcessere, arcessi_vi_/arcessii_, arcessi_tum : v3
architectura|architectu_ra, architectu_rae : f
architectus|architectus, architecti_ : m
arcitenens|arcitene_ns, arcitenentis : a
arcte|arcte_ : adv
arcto|arcto_, arcta_re, arcta_vi_, arcta_tum : v1
arctos|Arctos, Arcti_ : f
arctous|Arcto_us, Arcto_a, Arcto_um : a
arcturus|Arctu_rus, Arctu_ri_ : m
arctus|arctus, arcta, arctum : a
arcula|arcula, arculae : f
arcus|arcus, arcu_s : m
ardea|ardea, ardeae : f
ardens|arde_ns, ardentis : a
ardeo|ardeo_, arde_re, arsi_, arsum : v2
ardesco|arde_sco_, arde_scere, arsi_ : v3
ardor|ardor, ardo_ris : m
arduus|arduus, ardua, arduum : a
area|a_rea, a_reae : f
arefacio|a_refacio_, a_refacere, a_refe_ci_, a_refactum : v3
arena|are_na, are_nae : f
arenaria|are_na_ria, are_na_riae : f
arenosus|are_no_sus, are_no_sa, are_no_sum : a
areo|a_reo_, a_re_re : v2
aresco|a_re_sco_, a_re_scere : v3
argentaria|argenta_ria, argenta_riae : f
argentarius|argenta_rius, argenta_r(i)i_ : m
argentarius|argenta_rius, argenta_ria, argenta_rium : a
argentatus|argenta_tus, argenta_ta, argenta_tum : a
argenteus|argenteus, argentea, argenteum : a
argentum|argentum, argenti_ : n
argilla|argilla, argillae : f
argumentatio|argu_menta_tio_, argu_menta_tio_nis : f
argumentor|argu_mentor, argu_menta_ri_, argu_menta_tus sum : v1 dep
argumentum|argu_mentum, argu_menti_ : n
arguo|arguo_, arguere, argui_, argu_tum : v3
argutiae|argu_tiae, argu_tia_rum : fpl
argutus|argu_tus, argu_ta, argu_tum : a
aridum|a_ridum, a_ridi_ : n
aridus|a_ridus, a_rida, a_ridum : a
aries|arie_s, arietis : m
arieto|arieto_, arieta_re, arieta_vi_, arieta_tum : v1
arista|arista, aristae : f
arithmetica|arithme_tica, arithme_tico_rum : npl
arma|arma, armo_rum : npl
armamenta|arma_menta, arma_mento_rum : npl
armamentarium|arma_menta_rium, arma_menta_r(i)i_ : n
armarium|arma_rium, arma_r(i)i_ : n
armatura|arma_tu_ra, arma_tu_rae : f
armentalis|armenta_lis, armenta_le : a
armentum|armentum, armenti_ : n
armifer|armifer, armifera, armiferum : a
armiger|armiger, armigeri_ : m
armiger|armiger, armigera, armigerum : a
armilla|armilla, armillae : f
armipotens|armipote_ns, armipotentis : a
armisonus|armisonus, armisona, armisonum : a
armo|armo_, arma_re, arma_vi_, arma_tum : v1
armus|armus, armi_ : m
aro|aro_, ara_re, ara_vi_, ara_tum : v1
arrepo|arre_po_, arre_pere, arre_psi_, arre_ptum : v3
arrideo|arri_deo_, arri_de_re, arri_si_, arri_sum : v2
arrigo|arrigo_, arrigere, arre_xi_, arre_ctum : v3
arripio|arripio_, arripere, arripui_, arreptum : v3
arrodo|arro_do_, arro_dere, arro_si_, arro_sum : v3
arrogans|arroga_ns, arrogantis : a
arrogantia|arrogantia, arrogantiae : f
arrogo|arrogo_, arroga_re, arroga_vi_, arroga_tum : v1
ars|ars, artis : f
arte|arte_ : adv
arteria|arte_ria, arte_riae : f
arthriticus|arthri_ticus, arthri_tica, arthri_ticum : a
articulus|articulus, articuli_ : m
artifex|artifex, artificis : m
artifex|artifex, artificis : a
artificiosus|artificio_sus, artificio_sa, artificio_sum : a
artificium|artificium, artific(i)i_ : n
arto|arto_, arta_re, arta_vi_, arta_tum : v1
artus|artus, artu_s : mpl
artus|artus, arta, artum : a
arula|a_rula, a_rulae : f
arundineus|arundineus, arundinea, arundineum : a
arundo|arundo_, arundinis : f
aruspex|aruspex, aruspicis : m
arvina|arvi_na, arvi_nae : f
arvum|arvum, arvi_ : n
arvus|arvus, arva, arvum : a
arx|arx, arcis : f
as|as, assis : m
ascendo|ascendo_, ascendere, ascendi_, asce_nsum : v3
ascensio|asce_nsio_, asce_nsio_nis : f
ascensus|ascensus, ascensu_s : m
ascio|ascio_, asci_re : v4
ascisco|asci_sco_, asci_scere, asci_vi_, asci_tum : v3
ascribo|ascri_bo_, ascri_bere, ascri_psi_, ascri_ptum : v3
asella|asella, asellae : f
asellus|asellus, aselli_ : m
asilus|asi_lus, asi_li_ : m
asinus|asinus, asini_ : m
asotus|aso_tus, aso_ti_ : m
aspecto|aspecto_, aspecta_re, aspecta_vi_, aspecta_tum : v1
aspectus|aspectus, aspectu_s : m
asper|asper, aspera, asperum : a
aspergo|aspergo_, aspergere, aspersi_, aspersum : v3
aspergo|aspergo_, asperginis : f
asperitas|asperita_s, asperita_tis : f
aspernor|aspernor, asperna_ri_, asperna_tus sum : v1 dep
aspero|aspero_, aspera_re, aspera_vi_, aspera_tum : v1
aspersio|aspersio_, aspersio_nis : f
aspicio|aspicio_, aspicere, aspexi_, aspectum : v3
aspiratio|aspi_ra_tio_, aspi_ra_tio_nis : f
aspiro|aspi_ro_, aspi_ra_re, aspi_ra_vi_, aspi_ra_tum : v1
aspis|aspis, aspidis : f
asportatio|asporta_tio_, asporta_tio_nis : f
asporto|asporto_, asporta_re, asporta_vi_, asporta_tum : v1
aspretum|aspre_tum, aspre_ti_ : n
assa|assa, asso_rum : npl
assecla|assecla, asseclae : m
assectatio|assecta_tio_, assecta_tio_nis : f
assectator|assecta_tor, assecta_to_ris : m
assector|assector, assecta_ri_, assecta_tus sum : v1 dep
assecula|assecula, asseculae : m
assensio|asse_nsio_, asse_nsio_nis : f
assensor|asse_nsor, asse_nso_ris : m
assensus|asse_nsus, asse_nsu_s : m
assentatio|assenta_tio_, assenta_tio_nis : f
assentator|assenta_tor, assenta_to_ris : m
assentior|assentior, assenti_ri_, asse_nsus sum : v4 dep
assentor|assentor, assenta_ri_, assenta_tus sum : v1 dep
assequor|assequor, assequi_, assecu_tus sum : v3 dep
asser|asser, asseris : m
assero|assero_, asserere, asserui_, assertum : v3
assertor|assertor, asserto_ris : m
asservo|asservo_, asserva_re, asserva_vi_, asserva_tum : v1
assessor|assessor, assesso_ris : m
asseveranter|asseve_ranter : adv
asseveratio|asseve_ra_tio_, asseve_ra_tio_nis : f
assevero|asseve_ro_, asseve_ra_re, asseve_ra_vi_, asseve_ra_tum : v1
assideo|assideo_, asside_re, asse_di_, assessum : v2
assido|assi_do_, assi_dere, asse_di_ : v3
assidue|assidue_ : adv
assiduitas|assiduita_s, assiduita_tis : f
assiduus|assiduus, assidua, assiduum : a
assignatio|assigna_tio_, assigna_tio_nis : f
assigno|assigno_, assigna_re, assigna_vi_, assigna_tum : v1
assilio|assilio_, assili_re, assilui_, assultum : v4
assimilis|assimilis, assimile : a
assimulo|assimulo_, assimula_re, assimula_vi_, assimula_tum : v1
assisto|assisto_, assistere, astiti_ : v3
assoleo|assoleo_, assole_re : v2
assuefacio|assue_facio_, assue_facere, assue_fe_ci_, assue_factum : v3
assuesco|assue_sco_, assue_scere, assue_vi_, assue_tum : v3
assuetudo|assue_tu_do_, assue_tu_dinis : f
assuetus|assue_tus, assue_ta, assue_tum : a
assulto|assulto_, assulta_re, assulta_vi_, assulta_tum : v1
assultus|assultus, assultu_s : m
assumo|assu_mo_, assu_mere, assu_mpsi_, assu_mptum : v3
assumptio|assu_mptio_, assu_mptio_nis : f
assuo|assuo_, assuere : v3
assurgo|assurgo_, assurgere, assurre_xi_, assurre_ctum : v3
assus|assus, assa, assum : a
ast|ast : conj
asterno|asterno_, asternere : v3
asto|asto_, asta_re, astiti_ : v1
astrepo|astrepo_, astrepere, astrepui_ : v3
astrictus|astrictus, astricta, astrictum : a
astringo|astringo_, astringere, astri_nxi_, astrictum : v3
astrologia|astrologia, astrologiae : f
astrologus|astrologus, astrologi_ : m
astrum|astrum, astri_ : n
astruo|astruo_, astruere, astru_xi_, astru_ctum : v3
astupeo|astupeo_, astupe_re : v2
astus|a_stus, a_stu_s : m
astutia|a_stu_tia, a_stu_tiae : f
astutus|a_stu_tus, a_stu_ta, a_stu_tum : a
asylum|asy_lum, asy_li_ : n
at|at : conj
atat|atat : int
atavus|atavus, atavi_ : m
ater|a_ter, a_tra, a_trum : a
athleta|a_thle_ta, a_thle_tae : m
atomus|atomus, atomi_ : f
atque|atque : conj
atqui|atqui_ : conj
atramentum|a_tra_mentum, a_tra_menti_ : n
atratus|a_tra_tus, a_tra_ta, a_tra_tum : a
atriensis|a_trie_nsis, a_trie_nsis : m
atriolum|a_triolum, a_trioli_ : n
atrium|a_trium, a_tr(i)i_ : n
atrocitas|atro_cita_s, atro_cita_tis : f
atrociter|atro_citer : adv
atrox|atro_x, atro_cis : a
attactus|atta_ctus, atta_ctu_s : m
attamen|attamen : adv
attendo|attendo_, attendere, attendi_, attentum : v3
attente|attente_ : adv
attentio|attentio_, attentio_nis : f
attento|attento_, attenta_re, attenta_vi_, attenta_tum : v1
attentus|attentus, attenta, attentum : a
attenuo|attenuo_, attenua_re, attenua_vi_, attenua_tum : v1
attero|attero_, atterere, attri_vi_, attri_tum : v3
attice|Attice_ : adv
atticus|Atticus, Attica, Atticum : a
attineo|attineo_, attine_re, attinui_, attentum : v2
attingo|attingo_, attingere, attigi_, atta_ctum : v3
attollo|attollo_, attollere : v3
attondeo|attondeo_, attonde_re, attondi_, atto_nsum : v2
attonitus|attonitus, attonita, attonitum : a
attono|attono_, attona_re, attonui_, attonitum : v1
attorqueo|attorqueo_, attorque_re : v2
attraho|attraho_, attrahere, attra_xi_, attractum : v3
attrecto|attrecto_, attrecta_re, attrecta_vi_, attrecta_tum : v1
attribuo|attribuo_, attribuere, attribui_, attribu_tum : v3
attributio|attribu_tio_, attribu_tio_nis : f
au|au : int
auceps|auceps, aucupis : m
auctificus|auctificus, auctifica, auctificum : a
auctio|auctio_, auctio_nis : f
auctionarius|auctio_na_rius, auctio_na_ria, auctio_na_rium : a
auctionor|auctio_nor, auctio_na_ri_, auctio_na_tus sum : v1 dep
aucto|aucto_, aucta_re, aucta_vi_, aucta_tum : v1
auctor|auctor, aucto_ris : m/f
auctoramentum|aucto_ra_mentum, aucto_ra_menti_ : n
auctoritas|aucto_rita_s, aucto_rita_tis : f
auctoror|aucto_ror, aucto_ra_ri_, aucto_ra_tus sum : v1 dep
auctus|auctus, auctu_s : m
aucupium|aucupium, aucup(i)i_ : n
aucupor|aucupor, aucupa_ri_, aucupa_tus sum : v1 dep
audacia|auda_cia, auda_ciae : f
audaciter|auda_citer : adv
audacter|audacter : adv
audax|auda_x, auda_cis : a
audens|aude_ns, audentis : a
audentia|audentia, audentiae : f
audeo|audeo_, aude_re, ausus sum : v2
audientia|audientia, audientiae : f
audio|audio_, audi_re, audi_vi_/audii_, audi_tum : v4
auditio|audi_tio_, audi_tio_nis : f
auditor|audi_tor, audi_to_ris : m
auditorium|audi_to_rium, audi_to_r(i)i_ : n
auditus|audi_tus, audi_tu_s : m
aufero|aufero_, auferre, abstuli_, abla_tum : v5
aufugio|aufugio_, aufugere, aufu_gi_ : v3
augeo|augeo_, auge_re, auxi_, auctum : v2
augesco|auge_sco_, auge_scere : v3
augmen|augmen, augminis : n
augur|augur, auguris : m/f
auguralis|augura_lis, augura_le : a
auguratio|augura_tio_, augura_tio_nis : f
augurato|augura_to_ : adv
auguratus|augura_tus, augura_tu_s : m
augurium|augurium, augur(i)i_ : n
auguror|auguror, augura_ri_, augura_tus sum : v1 dep
augustus|augustus, augusti_ : m
augustus|augustus, augusta, augustum : a
aula|aula, aulae : f
aulaeum|aulaeum, aulaei_ : n
aura|aura, aurae : f
auratus|aura_tus, aura_ta, aura_tum : a
aureolus|aureolus, aureola, aureolum : a
aureus|aureus, aurea, aureum : a
auricomus|auricomus, auricoma, auricomum : a
auricula|auricula, auriculae : f
aurifer|aurifer, aurifera, auriferum : a
aurifex|aurifex, aurificis : m
